a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a21,target
0,0.34807303810302276,2,0,-0.7685568236253342,4,2,0.9184771676276685,1,0,1.0469866784197936,0,-0.9416914583624069,2,0,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
3,0.34807303810302276,2,4,-0.7493440580878671,0,2,0.9184771676276685,3,0,-0.7659772668958666,1,-0.6714399277662217,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
3,-0.21743961519189622,4,4,-0.8701100128948033,3,2,0.9184771676276685,2,0,0.1405047057619635,0,0.950069255810889,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
0,0.34807303810302276,2,0,0.8078048440439913,0,3,-0.8701833340815202,2,1,0.1405047057619635,1,-0.4011883971700366,2,1,-0.7149781787710835,2,0.0,1,1.5275252316519468,0
3,-0.21743961519189622,4,1,0.3654537898837366,0,3,0.024146916773074168,2,0,-1.6724592395536968,2,-0.7615237712982834,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
0,-0.7829522684868152,4,1,-0.7511738452819116,0,4,0.9184771676276685,2,0,0.1405047057619635,0,1.6707400040673825,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
1,-0.9714564862517882,2,3,-0.6999398038486659,0,2,0.9184771676276685,0,0,-0.7659772668958666,2,-0.4011883971700366,2,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
3,-0.7829522684868152,4,3,-0.6674610811543763,3,3,0.024146916773074168,1,0,-0.7659772668958666,1,-0.040853023041789824,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,1
1,0.34807303810302276,3,9,0.7597729302003235,4,2,0.9184771676276685,2,0,-0.7659772668958666,1,0.13931466402233358,0,1,1.054769788484074,3,0.0,1,-0.6546536707079773,0
3,-0.5001959418393557,4,4,-0.7283015053563555,0,2,0.9184771676276685,1,0,-0.7659772668958666,2,0.6798177252147038,2,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
3,1.4790983446928607,4,0,0.22135804835273326,0,3,0.9184771676276685,2,0,1.0469866784197936,2,0.13931466402233358,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
3,-1.3484649217817342,2,4,-0.666088740758843,0,3,0.024146916773074168,2,0,-0.7659772668958666,1,1.4004884734711975,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
0,0.34807303810302276,4,0,-0.8472376729692471,0,4,0.9184771676276685,2,0,1.0469866784197936,2,2.211243065259753,2,1,1.054769788484074,1,0.0,0,1.5275252316519468,0
0,1.4790983446928607,1,3,-0.1395674756725418,0,4,0.9184771676276685,2,0,1.0469866784197936,2,-0.4011883971700366,0,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
1,-1.2542128128992476,2,4,-0.3303227906516796,0,1,-1.7645135849361147,1,2,-1.6724592395536968,0,0.8599854122788272,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
1,-0.21743961519189622,4,3,1.9774963078369294,0,0,0.9184771676276685,2,0,1.0469866784197936,1,0.4095661946185187,1,1,1.054769788484074,3,0.0,1,-0.6546536707079773,0
1,2.0446109979877796,2,4,0.004070819059950421,0,3,0.9184771676276685,2,0,1.0469866784197936,0,-0.6714399277662217,2,1,1.054769788484074,2,0.0,0,1.5275252316519468,0
0,-0.21743961519189622,2,3,-0.8783440552680034,0,0,0.9184771676276685,1,0,-0.7659772668958666,2,-0.22102071010591323,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
0,1.4790983446928607,2,3,0.9734005851050174,0,3,0.9184771676276685,2,0,-0.7659772668958666,1,-0.5813560842341601,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
0,-0.21743961519189622,2,4,-0.5100993824665504,4,3,-0.8701833340815202,3,0,1.0469866784197936,2,-1.1218591454265303,2,0,1.054769788484074,1,0.0,0,-0.6546536707079773,0
0,0.9135856913979418,0,3,0.7007622931923888,0,2,-0.8701833340815202,0,2,-0.7659772668958666,0,-0.31110455363797496,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
0,1.4790983446928607,2,2,2.210050824030021,0,0,-0.8701833340815202,0,1,0.1405047057619635,2,0.6798177252147038,2,1,-0.7149781787710835,3,0.0,0,-0.6546536707079773,0
3,-0.7829522684868152,4,0,-0.8637057577156475,2,2,0.9184771676276685,2,0,1.0469866784197936,0,0.7699015687467655,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
1,0.9135856913979418,4,3,2.210050824030021,0,3,-0.8701833340815202,2,0,-0.7659772668958666,1,1.220320786407074,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
0,0.34807303810302276,2,0,-0.8435780985811582,0,1,0.9184771676276685,1,0,1.0469866784197936,1,-1.0317753018944686,2,0,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
0,-0.21743961519189622,2,0,-0.8394610773945581,0,1,0.9184771676276685,1,0,0.1405047057619635,2,-1.1218591454265303,2,0,-0.7149781787710835,2,0.0,1,1.5275252316519468,0
3,-0.7829522684868152,4,9,-0.8536419281484029,0,2,0.024146916773074168,1,0,-0.7659772668958666,0,-0.7615237712982834,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
0,-0.7829522684868152,2,0,-0.768099376826823,0,3,-0.8701833340815202,0,0,0.1405047057619635,2,0.04923082049027188,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
1,-0.8772043773693017,4,0,-0.7909717167523792,3,2,0.9184771676276685,1,0,1.0469866784197936,2,0.4095661946185187,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
2,-1.3484649217817342,3,4,-1.083280221000986,0,1,-0.8701833340815202,1,0,-1.6724592395536968,1,-0.5813560842341601,0,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
2,-0.9714564862517882,4,4,-0.7795355467896011,4,3,0.9184771676276685,2,0,-0.7659772668958666,1,-0.7615237712982834,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
1,-0.21743961519189622,0,3,0.08824102998599682,0,2,-1.7645135849361147,1,0,1.0469866784197936,2,-0.22102071010591323,0,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
1,-0.7829522684868152,0,8,-0.7507163984834004,0,2,-0.8701833340815202,2,0,-0.7659772668958666,0,-0.4011883971700366,2,1,-0.7149781787710835,1,0.0,1,-0.6546536707079773,0
2,-0.5001959418393557,2,7,-0.5242802332203952,0,4,0.9184771676276685,2,0,1.0469866784197936,2,0.4095661946185187,2,0,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
0,-0.21743961519189622,0,3,0.028772946179550996,0,1,-1.7645135849361147,1,0,1.0469866784197936,1,-0.8516076148303452,2,0,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
3,-0.7829522684868152,2,4,-0.35319513057723567,4,2,0.9184771676276685,2,0,1.0469866784197936,3,0.13931466402233358,2,2,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
0,-0.7829522684868152,2,0,-1.0485142643141407,0,3,0.9184771676276685,2,0,-0.7659772668958666,0,-0.8516076148303452,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
2,-0.21743961519189622,2,0,-0.4986632125037724,0,4,0.024146916773074168,1,0,-0.7659772668958666,2,-1.1218591454265303,2,1,-0.7149781787710835,3,0.0,0,-0.6546536707079773,0
1,-0.21743961519189622,4,4,-0.8261951202377356,0,2,0.9184771676276685,3,0,-0.7659772668958666,2,-0.22102071010591323,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
0,0.34807303810302276,2,1,-0.039844073597117266,4,4,0.9184771676276685,2,0,1.0469866784197936,3,1.220320786407074,0,2,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
3,-0.9714564862517882,2,8,-0.9867589465151393,4,3,0.9184771676276685,1,0,0.1405047057619635,1,0.4095661946185187,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
0,-0.7829522684868152,2,0,-0.812929163080913,0,1,0.024146916773074168,1,0,-1.6724592395536968,0,0.13931466402233358,2,1,-0.7149781787710835,1,0.0,0,1.5275252316519468,0
1,0.9135856913979418,2,0,-0.41220576758517036,0,2,0.9184771676276685,1,2,-0.7659772668958666,3,-1.0317753018944686,0,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
0,-1.3484649217817342,2,4,-0.18485470872514287,2,2,-0.8701833340815202,2,0,0.1405047057619635,0,0.7699015687467655,2,0,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
1,-0.7829522684868152,2,0,-1.0823653274039637,0,3,-0.8701833340815202,3,0,0.1405047057619635,2,-0.9416914583624069,0,1,-0.7149781787710835,1,0.0,0,1.5275252316519468,0
3,-0.21743961519189622,2,4,0.7057942079760112,0,1,0.024146916773074168,2,0,-0.7659772668958666,2,-0.31110455363797496,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
3,0.34807303810302276,4,4,-0.08192917906014047,1,4,0.024146916773074168,2,0,1.0469866784197936,0,0.04923082049027188,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
3,-0.21743961519189622,4,4,-0.29601428076334546,0,2,-0.8701833340815202,1,0,-0.7659772668958666,2,-0.8516076148303452,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
0,0.34807303810302276,4,4,-0.8325993754168912,3,4,0.9184771676276685,1,0,1.0469866784197936,1,1.9409915346635678,2,0,1.054769788484074,3,0.0,1,-0.6546536707079773,0
1,2.0446109979877796,0,9,0.36270910909266985,1,3,0.9184771676276685,2,0,1.0469866784197936,3,-0.13093686657385153,2,2,-0.7149781787710835,1,0.0,0,1.5275252316519468,0
3,-0.21743961519189622,4,4,-0.37195044931619164,0,2,-0.8701833340815202,1,0,-1.6724592395536968,2,-0.9416914583624069,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
0,1.4790983446928607,2,0,2.210050824030021,0,3,-0.8701833340815202,2,0,-1.6724592395536968,2,-1.0317753018944686,2,1,-0.7149781787710835,2,0.0,1,1.5275252316519468,0
3,-0.9714564862517882,2,0,-0.6651738471618207,2,2,0.024146916773074168,2,0,-0.7659772668958666,3,0.4095661946185187,2,0,-0.7149781787710835,1,0.0,0,-0.6546536707079773,1
1,0.6308293647504822,0,9,2.210050824030021,0,4,-0.8701833340815202,1,0,1.0469866784197936,3,0.5897338816826421,2,2,1.054769788484074,3,0.0,1,1.5275252316519468,0
1,-0.21743961519189622,2,9,0.6348899542067873,0,4,-1.7645135849361147,2,1,-1.6724592395536968,0,-0.22102071010591323,0,1,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
3,-0.7829522684868152,4,4,-0.6386419328481756,0,4,-0.8701833340815202,2,0,1.0469866784197936,0,2.481494595855938,2,1,1.054769788484074,1,0.0,1,-0.6546536707079773,0
1,-1.1599607040167612,2,3,-0.8298546946258245,0,2,0.024146916773074168,1,0,1.0469866784197936,0,-1.0317753018944686,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
0,-0.7829522684868152,2,0,-0.9840142657240726,4,2,0.9184771676276685,3,0,-0.7659772668958666,2,-1.1218591454265303,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
1,2.0446109979877796,2,0,2.210050824030021,4,3,-1.7645135849361147,1,0,-0.7659772668958666,2,-1.0317753018944686,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
1,-1.3484649217817342,3,3,-0.9153972459474042,0,0,0.9184771676276685,2,0,-1.6724592395536968,1,-0.040853023041789824,1,1,1.054769788484074,3,0.0,1,-0.6546536707079773,0
2,-1.3484649217817342,4,0,-0.7813653339836456,0,4,-1.7645135849361147,2,0,1.0469866784197936,0,0.950069255810889,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,1
1,-0.028935397426923224,3,1,1.832485672708904,4,3,0.024146916773074168,2,0,1.0469866784197936,1,0.04923082049027188,0,0,1.054769788484074,3,0.0,1,-0.6546536707079773,0
3,-0.9714564862517882,4,3,-0.41403555477921483,0,1,-1.7645135849361147,1,0,0.1405047057619635,0,-1.1218591454265303,2,0,1.054769788484074,2,0.0,0,-0.6546536707079773,0
1,1.4790983446928607,2,7,2.210050824030021,1,2,-1.7645135849361147,2,0,1.0469866784197936,3,1.0401530993429506,2,2,-0.7149781787710835,2,0.0,1,1.5275252316519468,0
0,-1.3484649217817342,2,5,-1.2388121324947674,0,1,0.9184771676276685,1,0,-1.6724592395536968,0,-0.7615237712982834,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
0,0.34807303810302276,4,1,1.6302941877669883,0,0,-0.8701833340815202,2,0,1.0469866784197936,3,2.6166203611540304,2,2,1.054769788484074,3,0.0,1,-0.6546536707079773,0
3,1.4790983446928607,4,4,0.13307081624008676,4,4,0.9184771676276685,2,0,-0.7659772668958666,2,1.4004884734711975,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
0,0.34807303810302276,3,4,-0.6368121456541311,0,1,0.9184771676276685,1,0,-0.7659772668958666,2,-0.5813560842341601,2,0,-0.7149781787710835,1,0.0,1,1.5275252316519468,0
3,0.34807303810302276,4,1,0.3736878322569368,0,4,0.9184771676276685,1,0,-0.7659772668958666,2,0.4996500381505804,2,0,1.054769788484074,3,0.0,1,-0.6546536707079773,0
3,-0.21743961519189622,3,3,-0.568652572675974,0,3,0.9184771676276685,1,0,-1.6724592395536968,0,-1.211942988958592,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
3,-1.0657085951342746,4,0,-0.4195249163613483,0,2,0.9184771676276685,2,0,1.0469866784197936,2,1.1302369428750123,2,1,2.824517755739232,2,0.0,1,-0.6546536707079773,0
3,-0.7829522684868152,2,3,-0.8820036296560924,2,2,0.9184771676276685,1,0,1.0469866784197936,2,-0.5813560842341601,2,0,-0.7149781787710835,1,0.0,0,1.5275252316519468,0
3,-1.2542128128992476,4,4,-1.0617802214709633,4,4,0.9184771676276685,2,0,-0.7659772668958666,1,0.950069255810889,2,0,1.054769788484074,1,0.0,1,-0.6546536707079773,0
3,-0.21743961519189622,1,0,1.5584750404007421,0,4,-0.8701833340815202,2,0,1.0469866784197936,3,0.319482351086457,0,1,1.054769788484074,3,0.0,1,1.5275252316519468,0
3,-0.21743961519189622,2,0,-0.17799300674747603,4,3,0.9184771676276685,2,0,0.1405047057619635,1,-0.31110455363797496,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,1
3,0.34807303810302276,4,1,1.2593048341744686,3,2,0.9184771676276685,2,0,-0.7659772668958666,0,-0.7615237712982834,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
1,-0.7829522684868152,2,4,-0.7168653353935774,4,2,-0.8701833340815202,3,0,-1.6724592395536968,0,-0.9416914583624069,2,1,-0.7149781787710835,2,0.0,1,1.5275252316519468,0
3,-1.3484649217817342,3,4,-0.9693759681717167,0,2,0.024146916773074168,1,0,-0.7659772668958666,0,-1.0317753018944686,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
0,-0.21743961519189622,2,4,0.06353890286639624,0,2,-0.8701833340815202,1,0,-0.7659772668958666,0,-1.0317753018944686,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
0,-0.21743961519189622,2,0,0.6079005930946311,1,2,0.024146916773074168,2,0,1.0469866784197936,2,-0.040853023041789824,2,1,-0.7149781787710835,1,0.0,1,-0.6546536707079773,0
0,0.34807303810302276,1,0,-0.33215257784572405,1,3,-0.8701833340815202,2,0,0.1405047057619635,2,-0.31110455363797496,0,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
2,-0.7829522684868152,2,4,-0.8024078867151572,0,2,0.024146916773074168,3,0,1.0469866784197936,0,-1.1218591454265303,2,0,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
3,1.1963420180454012,4,1,1.9221452452170837,0,3,0.024146916773074168,2,0,-0.7659772668958666,2,-0.040853023041789824,2,1,1.054769788484074,3,0.0,1,-0.6546536707079773,0
0,0.34807303810302276,2,4,-0.3051632167335679,0,4,0.9184771676276685,2,0,1.0469866784197936,0,2.5715784393879995,0,0,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
2,-1.3484649217817342,2,3,-0.4277589587345485,0,2,-0.8701833340815202,2,0,-0.7659772668958666,0,0.4996500381505804,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
1,-0.7829522684868152,3,4,-1.1281100072550758,0,2,0.9184771676276685,3,1,1.0469866784197936,0,-1.3921106760227153,2,0,1.054769788484074,2,0.0,0,-0.6546536707079773,0
3,-1.0657085951342746,2,0,0.24057081389020035,1,2,-1.7645135849361147,2,2,-0.7659772668958666,0,-0.8516076148303452,2,0,-0.7149781787710835,2,0.0,0,-0.6546536707079773,1
3,0.6308293647504822,3,1,2.210050824030021,3,2,-0.8701833340815202,2,0,-0.7659772668958666,2,-0.7615237712982834,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
1,-1.3484649217817342,2,4,-1.1743121339046991,0,3,0.024146916773074168,3,2,0.1405047057619635,0,-0.6714399277662217,0,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
0,2.0446109979877796,2,4,0.4180601717125156,0,1,0.9184771676276685,2,0,0.1405047057619635,2,-0.13093686657385153,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
3,0.34807303810302276,2,4,-0.7662695896327786,2,3,0.9184771676276685,1,0,-1.6724592395536968,2,-0.6714399277662217,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
0,2.0446109979877796,2,9,1.942272904351573,0,4,0.9184771676276685,2,1,1.0469866784197936,3,0.04923082049027188,2,0,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
1,2.0446109979877796,2,7,1.4807090846538513,0,2,0.9184771676276685,2,0,1.0469866784197936,3,0.5897338816826421,2,2,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
0,-0.21743961519189622,2,3,0.5040601698326065,0,2,-0.8701833340815202,2,1,0.1405047057619635,2,0.5897338816826421,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
3,-0.5001959418393557,4,1,0.14496443300137593,3,4,0.024146916773074168,2,0,1.0469866784197936,3,-1.1218591454265303,2,0,1.054769788484074,2,0.0,1,-0.6546536707079773,0
3,-0.21743961519189622,4,4,-0.8934397996188704,0,0,0.9184771676276685,1,0,1.0469866784197936,2,2.6166203611540304,2,1,1.054769788484074,0,0.0,0,-0.6546536707079773,0
0,-0.21743961519189622,4,3,-0.42409938434645955,0,2,0.9184771676276685,1,0,1.0469866784197936,0,-1.0317753018944686,2,0,1.054769788484074,2,0.0,0,1.5275252316519468,0
0,-0.5001959418393557,3,3,0.2707623025919344,0,4,-1.7645135849361147,1,0,1.0469866784197936,1,-0.7615237712982834,2,1,1.054769788484074,1,0.0,0,-0.6546536707079773,0
3,2.0446109979877796,4,1,2.210050824030021,4,3,-0.8701833340815202,2,0,-1.6724592395536968,3,-0.040853023041789824,2,2,1.054769788484074,2,0.0,1,-0.6546536707079773,0
0,0.06531671145556327,3,7,0.16600698573288752,0,1,-0.8701833340815202,2,0,-1.6724592395536968,1,-0.8516076148303452,2,1,1.054769788484074,2,0.0,0,1.5275252316519468,0
3,-0.21743961519189622,4,4,1.3809856825784268,0,4,0.024146916773074168,2,0,1.0469866784197936,2,-0.22102071010591323,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
3,-1.536969139546707,4,4,-0.7081738462218662,0,3,-0.8701833340815202,2,0,-1.6724592395536968,0,0.5897338816826421,2,1,1.054769788484074,1,0.0,0,-0.6546536707079773,0
3,-1.0657085951342746,4,4,0.010475074239106125,4,2,-1.7645135849361147,2,0,-0.7659772668958666,0,-0.22102071010591323,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
0,0.34807303810302276,2,4,-0.5617908706983071,0,0,0.9184771676276685,2,0,-0.7659772668958666,2,-0.49127224070209835,1,1,-0.7149781787710835,3,0.0,0,1.5275252316519468,0
1,1.4790983446928607,2,4,-0.3330674714427463,0,3,0.9184771676276685,2,0,1.0469866784197936,2,-1.0317753018944686,2,0,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
2,2.0446109979877796,0,9,1.4811665314523625,0,1,-0.8701833340815202,0,0,-1.6724592395536968,1,-0.22102071010591323,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
3,1.4790983446928607,4,1,2.210050824030021,4,4,-0.8701833340815202,2,0,1.0469866784197936,3,0.5897338816826421,2,2,1.054769788484074,2,0.0,0,-0.6546536707079773,0
3,-0.7829522684868152,2,0,-0.08787598744078505,4,0,0.9184771676276685,2,0,1.0469866784197936,3,0.22939850755439528,2,1,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
1,-0.6887001596043287,4,4,-0.9922483080972727,0,1,0.9184771676276685,2,2,1.0469866784197936,0,-1.1218591454265303,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
2,-0.7829522684868152,2,4,-0.5352589563846621,0,2,-0.8701833340815202,1,0,-0.7659772668958666,2,0.7699015687467655,2,0,-0.7149781787710835,1,0.0,1,-0.6546536707079773,0
3,-0.21743961519189622,4,0,-0.6958227826620659,0,2,0.024146916773074168,2,0,-0.7659772668958666,1,-0.31110455363797496,0,1,1.054769788484074,2,0.0,0,1.5275252316519468,0
2,-1.3484649217817342,4,0,-0.7905142699538681,1,4,-0.8701833340815202,0,0,1.0469866784197936,2,-0.6714399277662217,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
3,1.4790983446928607,2,0,0.012762308231661733,4,2,0.9184771676276685,2,0,1.0469866784197936,0,0.04923082049027188,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
1,0.34807303810302276,2,1,-0.1331632204933861,4,4,0.9184771676276685,2,0,1.0469866784197936,3,0.04923082049027188,0,2,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
1,1.4790983446928607,3,0,-0.08650364704525168,1,4,0.9184771676276685,2,0,0.1405047057619635,3,-0.49127224070209835,2,2,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
3,-0.7829522684868152,2,0,-0.41998236315985943,4,4,0.9184771676276685,1,0,1.0469866784197936,3,1.4905723170032592,2,2,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
3,-0.028935397426923224,4,0,0.19848570842717717,4,1,-0.8701833340815202,0,0,1.0469866784197936,0,0.7699015687467655,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
0,1.4790983446928607,4,3,1.4537197235416952,0,1,0.9184771676276685,1,1,1.0469866784197936,3,-1.1218591454265303,2,0,1.054769788484074,1,0.0,1,1.5275252316519468,0
2,1.4790983446928607,2,4,0.6504431453561654,0,4,0.9184771676276685,2,0,-0.7659772668958666,2,-0.4011883971700366,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
3,-0.7829522684868152,4,7,-0.47533342577970517,4,3,0.9184771676276685,1,0,-0.7659772668958666,2,2.3013269087918147,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
2,0.34807303810302276,2,3,0.3192516632341133,0,1,-0.8701833340815202,1,0,1.0469866784197936,2,-0.8516076148303452,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
3,0.9135856913979418,4,4,-0.10068449779909645,0,2,0.9184771676276685,1,0,-0.7659772668958666,2,-0.22102071010591323,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
1,0.06531671145556327,4,3,-0.14002492247105292,3,3,0.024146916773074168,2,0,-0.7659772668958666,2,-0.31110455363797496,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
0,-0.7829522684868152,2,3,-0.8184185246630464,4,4,-0.8701833340815202,0,0,1.0469866784197936,1,1.220320786407074,2,1,-0.7149781787710835,1,0.0,1,-0.6546536707079773,0
0,0.34807303810302276,1,3,1.7478580149843466,0,1,-0.8701833340815202,0,0,-1.6724592395536968,1,1.7608238475994442,0,1,-0.7149781787710835,2,0.0,1,1.5275252316519468,0
1,-1.0657085951342746,2,3,-0.9757802233508723,0,2,0.9184771676276685,1,0,-1.6724592395536968,1,-0.49127224070209835,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
2,-0.7829522684868152,1,9,-1.117131284090809,0,1,0.9184771676276685,1,0,-1.6724592395536968,0,-0.8516076148303452,2,1,-0.7149781787710835,0,0.0,0,1.5275252316519468,0
3,-1.536969139546707,2,3,-1.120790858478898,0,1,-1.7645135849361147,1,0,0.1405047057619635,0,-1.1218591454265303,2,0,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
0,0.34807303810302276,2,3,0.08366656200088561,0,1,0.9184771676276685,1,0,1.0469866784197936,0,-1.1218591454265303,2,0,-0.7149781787710835,1,0.0,1,1.5275252316519468,0
3,0.9135856913979418,4,4,1.6883899311779007,4,3,-0.8701833340815202,2,0,0.1405047057619635,1,0.04923082049027188,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
0,0.34807303810302276,2,4,-0.662429166370754,0,4,0.9184771676276685,1,0,1.0469866784197936,2,1.7608238475994442,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
1,1.4790983446928607,4,0,-0.1057164125827188,0,1,0.9184771676276685,0,0,1.0469866784197936,2,-0.7615237712982834,2,1,1.054769788484074,2,0.0,0,1.5275252316519468,0
1,-0.7829522684868152,4,1,-0.5704823598700185,1,1,0.024146916773074168,2,0,1.0469866784197936,1,0.7699015687467655,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
1,-0.21743961519189622,2,9,-0.5206206588323062,3,1,0.024146916773074168,3,0,0.1405047057619635,0,0.04923082049027188,0,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
0,-1.3484649217817342,4,0,0.2858580469428014,0,2,-1.7645135849361147,2,0,0.1405047057619635,0,0.13931466402233358,2,0,2.824517755739232,2,0.0,0,-0.6546536707079773,0
1,-0.7829522684868152,2,0,-0.8033227803121794,0,1,0.024146916773074168,1,0,-1.6724592395536968,2,-0.9416914583624069,2,0,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
0,-0.7829522684868152,2,7,-0.846780226170736,4,2,0.9184771676276685,1,0,1.0469866784197936,1,-1.1218591454265303,0,0,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
3,-0.7829522684868152,2,0,-0.8920674592233371,0,2,0.024146916773074168,3,0,-0.7659772668958666,0,-0.7615237712982834,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
3,-0.7829522684868152,2,1,0.742847398655412,4,1,-1.7645135849361147,1,0,1.0469866784197936,2,-1.3921106760227153,2,0,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
1,1.4790983446928607,3,0,-0.37789725769683624,0,4,0.9184771676276685,2,0,1.0469866784197936,3,1.9409915346635678,0,2,1.054769788484074,2,0.0,1,1.5275252316519468,0
0,0.9135856913979418,2,3,1.509070786161541,4,4,0.9184771676276685,2,0,1.0469866784197936,1,-0.4011883971700366,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
3,-0.7829522684868152,2,1,-0.7493440580878671,3,3,0.024146916773074168,2,0,-0.7659772668958666,1,1.7608238475994442,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,1
2,-0.9714564862517882,2,3,-0.8124717162824019,0,1,0.9184771676276685,1,0,-0.7659772668958666,1,-1.1218591454265303,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
1,0.34807303810302276,2,4,-0.07095045589587355,1,1,-0.8701833340815202,2,0,-1.6724592395536968,2,-0.5813560842341601,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
